s,i,w
22402,17822,7
22402,17768,16
22402,16686,11
22402,16440,3
22402,16423,7
22402,15945,4
22402,14639,4
22402,14448,26
22402,14410,9
22402,14403,14
22402,14295,9
22402,13872,8
22402,13587,10
22402,13552,5
22402,13028,5
22402,13026,9
22402,12591,13
22402,11040,18
22402,10132,8
22647,166420,4
22647,157963,21
22647,102677,4
22647,43240,6
22647,23534,7
22647,23208,6
22647,22660,15
22647,22019,5
22647,21960,13
22647,21409,3
22647,21240,15
22647,20839,13
22647,18908,4
22647,18899,9
22647,18544,4
22647,18499,4
22647,18091,13
22647,17822,6
22647,17768,5
22647,16686,17
22647,16423,25
22647,16255,6
22647,15945,15
22647,14448,20
22647,14410,9
22647,13552,23
22647,13026,7
22647,12591,19
22647,12262,17
22647,10177,5
23844,194549,3
23844,158132,6
23844,156607,4
23844,154599,4
23844,101336,7
23844,33631,3
23844,27560,3
23844,27187,7
23844,25517,11
23844,24425,3
23844,24036,6
23844,23954,4
23844,23738,3
23844,23673,6
23844,23577,3
23844,22967,36
23844,22338,8
23844,20839,4
23844,20371,9
23844,19303,23
23844,17768,7
23844,16440,26
23844,14479,13
23844,14403,14
23844,14138,5
23844,13026,7
23844,12889,3
23844,12236,10
23844,11040,60
23844,10667,19
23844,10510,3
23844,10334,10
24012,166320,4
24012,158788,3
24012,158132,3
24012,157188,4
24012,101336,7
24012,27187,15
24012,24539,3
24012,24425,3
24012,23577,8
24012,22967,14
24012,21288,7
24012,20175,3
24012,16025,4
24012,14479,7
24012,14182,6
24012,11702,4
24012,11040,19
24012,10667,13
24012,10510,11
25075,172560,16
25075,158479,3
25075,157188,3
25075,154600,8
25075,68570,9
25075,43933,3
25075,41002,7
25075,28122,3
25075,27560,10
25075,27092,7
25075,26231,3
25075,24112,8
25075,23589,3
25075,23482,7
25075,20863,5
25075,19935,3
25075,19688,13
25075,19449,3
25075,17943,3
25075,16826,3
25075,16025,8
25075,15207,3
25075,14345,5
25075,14254,3
25075,12573,4
26021,194549,4
26021,172560,3
26021,162396,4
26021,158815,3
26021,154599,3
26021,43240,14
26021,21503,4
26021,20839,3
26021,20371,13
26021,18701,3
26021,18188,6
26021,18091,3
26021,16512,4
26021,15625,3
26021,14479,9
26021,12562,4
27697,172560,19
27697,166261,6
27697,159325,3
27697,154600,8
27697,152548,3
27697,43240,5
27697,28122,6
27697,27560,4
27697,27092,4
27697,26231,6
27697,25744,3
27697,24363,5
27697,24321,4
27697,24112,4
27697,23738,5
27697,23482,4
27697,21503,8
27697,20863,8
27697,19688,10
27697,18188,3
27697,17606,3
27697,14403,5
28254,194549,4
28254,166320,3
28254,157188,4
28254,152548,5
28254,101336,3
28254,23691,3
28254,22967,7
28254,22881,5
28254,20371,5
28254,19303,3
28254,18232,4
28254,18188,7
28254,16512,4
28254,14479,15
28254,14182,4
28254,14138,3
28254,12562,3
28254,11040,4
28254,10510,5
28254,10334,4
29226,157188,4
29226,154599,5
29226,153509,5
29226,101336,3
29226,27891,3
29226,27187,5
29226,24539,6
29226,24425,4
29226,24153,4
29226,23691,7
29226,23673,3
29226,22967,4
29226,20348,3
29226,20175,4
29226,14182,9
29226,11040,24
29226,10667,4
31009,172560,8
31009,157188,4
31009,152548,3
31009,43240,4
31009,23691,5
31009,20371,9
31009,18188,8
31009,16512,6
31009,14584,4
31009,14479,9
32206,166420,16
32206,154861,3
32206,102678,5
32206,43240,11
32206,36986,4
32206,35750,5
32206,35564,4
32206,28701,4
32206,25478,11
32206,23534,26
32206,22019,5
32206,21503,6
32206,21455,5
32206,21240,16
32206,21049,4
32206,20913,3
32206,20839,6
32206,19885,20
32206,19356,6
32206,19026,3
32206,18899,5
32206,18786,23
32206,18638,10
32206,18361,4
32206,18262,7
32206,18091,7
32206,17822,21
32206,16255,9
32206,15945,12
32206,13381,3
32206,12591,3
32206,12262,17
32206,11182,39
32206,10098,4
50540,172560,22
50540,166420,5
50540,166261,3
50540,158479,9
50540,154600,5
50540,68570,9
50540,43240,15
50540,41002,6
50540,28122,3
50540,27560,7
50540,27003,3
50540,25478,6
50540,24363,5
50540,24321,7
50540,24112,5
50540,23738,6
50540,23589,4
50540,23482,5
50540,21503,14
50540,20863,6
50540,19935,6
50540,19688,9
50540,19449,3
50540,18513,7
50540,18091,3
50540,17943,3
50540,15207,3
50540,14584,6
50540,14254,10
50540,11702,3
64875,157694,3
64875,102678,3
64875,29591,3
64875,29571,11
64875,25532,6
64875,24763,5
64875,23928,3
64875,23825,4
64875,23709,6
64875,23275,6
64875,23208,3
64875,23128,4
64875,22731,7
64875,21455,12
64875,21208,6
64875,21172,3
64875,19653,4
64875,17170,16
64875,14524,4
64875,14295,3
64875,13381,17
64875,13109,4
64875,12562,3
64875,11040,4
167479,157389,3
167479,153509,6
167479,68570,3
167479,35750,4
167479,35564,3
167479,35511,3
167479,25744,3
167479,25676,5
167479,25158,3
167479,24221,4
167479,24112,7
167479,23738,7
167479,23673,3
167479,23589,10
167479,23482,14
167479,22766,6
167479,20913,3
167479,20863,7
167479,19935,18
167479,19688,4
167479,19449,8
167479,18677,4
167479,18666,7
167479,17943,5
167479,16770,5
167479,16025,5
167479,15440,3
167479,15207,6
167479,14345,7
167479,14254,8
167479,14250,3
167479,12573,4
167479,11702,13
167479,11138,3
53588191325,158788,3
53588191325,158479,7
53588191325,35511,5
53588191325,30239,3
53588191325,28122,4
53588191325,27966,4
53588191325,27560,5
53588191325,26231,4
53588191325,23673,4
53588191325,21644,4
53588191325,20863,3
53588191325,19688,8
53588191325,17943,7
53588191325,16826,3
53588191325,16630,3
53588191325,16025,31
53588191325,13290,13
53588191325,12573,4
23659,33421186597,7
23659,171422,5
23659,166263,3
23659,102677,3
23659,43240,4
23659,28719,11
23659,24763,3
23659,24740,5
23659,23589,4
23659,22967,4
23659,22705,4
23659,22338,7
23659,22019,3
23659,21240,4
23659,20839,22
23659,20371,19
23659,19303,6
23659,19036,6
23659,18899,10
23659,18499,8
23659,18188,3
23659,18091,15
23659,17768,18
23659,16686,11
23659,16606,5
23659,16512,3
23659,16440,8
23659,16423,3
23659,14448,7
23659,14403,8
23659,13872,7
23659,13587,3
23659,12591,24
23659,12236,18
23659,11040,7
23659,10334,5
23659,10132,9
27667,158132,3
27667,152548,3
27667,27187,9
27667,25517,4
27667,24425,7
27667,24153,5
27667,23691,3
27667,23577,7
27667,22967,5
27667,22881,4
27667,20175,4
27667,16440,5
27667,14479,3
27667,12236,3
27667,11040,26
13270,166263,21
13270,156948,4
13270,25770,5
13270,25244,8
13270,22705,3
13270,22080,4
13270,21703,8
13270,21418,5
13270,21288,3
13270,21251,6
13270,21099,3
13270,20388,4
13270,20027,4
13270,19310,3
13270,19303,18
13270,19036,24
13270,18895,5
13270,17481,7
13270,14345,5
13270,13667,3
13270,12906,3
13270,12840,10
13270,12821,3
13270,12656,4
13270,12591,5
13270,12562,34
13270,12262,5
13270,12236,5
13270,11702,6
13270,11040,3
13270,10073,4
14978,166320,4
14978,154599,9
14978,29571,3
14978,27187,28
14978,25135,3
14978,24763,17
14978,24539,3
14978,23275,4
14978,20175,4
14978,16440,3
14978,14479,14
14978,14182,3
14978,13587,17
14978,12236,5
14978,11040,14
14978,10667,5
14978,10510,5
15188,166263,3
15188,27042,4
15188,25517,4
15188,24036,3
15188,22666,6
15188,22338,5
15188,21288,10
15188,20371,10
15188,19310,3
15188,19303,9
15188,19036,3
15188,18063,16
15188,17481,12
15188,15625,6
15188,13915,8
15188,13552,4
15188,13456,8
15188,13026,3
15188,12562,49
15188,12236,7
15188,11702,7
15188,11040,6
15188,10334,4
19017,171422,4
19017,156607,10
19017,154109,3
19017,28469,7
19017,22705,18
19017,18895,7
19017,14639,5
19017,14345,5
19017,13872,21
19017,13691,3
19017,13381,7
19017,13220,8
19017,13028,17
19017,13026,15
19017,12840,41
19017,10177,4
19017,10132,13
22442,166263,4
22442,157963,6
22442,102677,3
22442,43240,16
22442,25235,4
22442,24056,3
22442,24036,5
22442,22019,4
22442,21960,11
22442,21503,7
22442,21240,14
22442,20839,28
22442,20371,7
22442,18899,15
22442,18499,15
22442,18091,12
22442,17822,11
22442,17768,13
22442,16686,7
22442,16440,4
22442,16423,7
22442,16255,6
22442,15565,3
22442,14448,12
22442,14410,8
22442,14403,11
22442,14295,6
22442,14138,3
22442,13872,12
22442,13552,4
22442,13028,6
22442,13026,6
22442,12591,20
22442,12262,7
22442,12236,3
22442,11040,5
22442,10177,3
22442,10132,6
11479,166263,3
11479,154861,3
11479,27429,3
11479,23571,3
11479,23434,17
11479,22080,7
11479,21703,6
11479,21418,10
11479,21251,3
11479,21164,11
11479,20677,5
11479,20388,3
11479,20027,7
11479,19310,5
11479,19303,8
11479,19036,6
11479,18895,4
11479,18164,9
11479,17481,7
11479,17108,13
11479,13872,4
11479,13667,3
11479,13381,5
11479,13306,3
11479,13220,3
11479,12906,6
11479,12840,21
11479,12656,12
11479,12562,45
11479,12236,3
11479,11702,4
11479,11040,6
11479,10366,5
11479,10132,4
11479,10073,15
11676,157726,3
11676,154861,4
11676,27429,4
11676,23709,18
11676,23434,13
11676,23208,8
11676,22705,4
11676,21703,7
11676,21627,9
11676,21455,4
11676,21418,5
11676,21208,3
11676,21164,12
11676,20677,3
11676,20490,7
11676,19653,6
11676,18164,3
11676,17508,3
11676,16606,6
11676,14639,4
11676,13667,16
11676,13377,3
11676,13353,5
11676,13026,7
11676,12840,29
11676,12562,10
11676,11040,17
11676,10366,6
11676,10073,34
12606,156948,3
12606,23434,7
12606,21703,5
12606,21627,3
12606,21418,3
12606,21251,4
12606,21208,5
12606,21164,5
12606,18164,8
12606,17508,4
12606,17481,5
12606,13872,4
12606,13126,3
12606,12840,5
12606,12656,3
12606,12591,3
12606,12236,13
12606,11040,17
12606,10366,11
12606,10073,13
14878,166263,16
14878,25770,3
14878,25676,4
14878,23571,3
14878,22338,3
14878,22080,4
14878,21099,3
14878,20677,5
14878,19303,11
14878,19036,9
14878,18164,3
14878,18063,12
14878,17768,5
14878,17481,19
14878,14403,6
14878,14345,7
14878,13872,14
14878,13667,3
14878,13496,3
14878,13026,6
14878,12821,6
14878,12591,8
14878,12562,40
14878,12262,7
14878,12236,10
14878,11702,6
14878,11681,3
14878,11040,4
15106,101436,6
15106,20519,17
15106,18640,10
15106,18559,3
15106,18063,17
15106,17481,8
15106,15625,15
15106,14403,16
15106,14138,9
15106,13915,15
15106,13552,17
15106,13496,4
15106,13456,35
15106,13126,3
15106,13026,3
15106,12821,3
15106,12591,9
15106,12562,44
15106,12130,3
15106,11702,24
15106,11681,3
15106,11563,4
15106,11040,6
15106,10334,3
15201,43240,7
15201,23208,5
15201,22660,3
15201,21240,13
15201,18899,25
15201,18786,11
15201,18091,3
15201,16686,18
15201,16423,25
15201,15945,4
15201,14448,5
15201,13872,4
15201,12591,3
15674,171422,5
15674,159210,3
15674,102678,6
15674,29571,3
15674,28262,3
15674,28106,3
15674,23709,4
15674,22705,4
15674,21627,4
15674,20375,3
15674,18247,3
15674,16606,3
15674,13587,4
15674,13496,8
15674,13381,7
15674,13377,8
15674,13353,4
15674,13220,3
15674,13109,3
15674,12842,5
15674,11040,20
15674,10132,32
15674,10073,7
16403,19310,8
16403,18899,5
16403,17108,3
16403,16606,6
16403,16255,3
16403,15945,5
16403,14639,12
16403,14448,10
16403,14295,4
16403,13872,10
16403,13496,3
16403,13220,3
16403,13126,3
16403,12906,4
16403,12591,8
16403,12562,19
16403,10132,8
16835,171422,15
16835,157963,6
16835,156607,6
16835,102677,12
16835,28719,10
16835,22705,9
16835,21960,7
16835,21644,8
16835,20388,3
16835,19026,8
16835,18499,8
16835,18262,4
16835,17822,5
16835,17508,7
16835,15945,8
16835,14639,5
16835,13872,9
16835,13667,3
16835,13220,6
16835,12906,3
16835,12840,28
16835,12236,3
20549,171422,4
20549,28106,3
20549,22705,9
20549,16606,7
20549,14639,7
20549,14448,3
20549,13872,7
20549,13587,3
20549,13496,6
20549,13126,5
20549,13026,4
20549,12236,3
20549,11040,8
20549,10132,17
30598,154599,3
30598,29571,9
30598,27187,24
30598,24763,4
30598,23275,5
30598,20375,3
30598,13587,19
30598,13496,3
30598,13109,6
30598,12236,4
30598,11040,3
30598,10510,5
37008,171422,31
37008,159210,3
37008,157694,5
37008,155137,4
37008,154219,9
37008,152857,3
37008,29571,3
37008,24664,4
37008,23825,6
37008,23128,4
37008,22731,14
37008,22705,17
37008,22080,4
37008,21627,5
37008,21208,4
37008,21164,3
37008,20677,3
37008,20388,6
37008,20143,3
37008,19559,4
37008,19026,3
37008,17508,3
37008,17497,11
37008,16455,3
37008,13678,3
37008,13496,3
37008,13381,5
37008,13353,5
37008,13220,15
37008,13109,20
37008,13026,11
37008,12906,13
37008,12842,3
37008,11040,23
37008,10366,9
37008,10132,12
37008,10073,16
37976,154109,4
37976,22881,6
37976,22705,3
37976,20519,6
37976,19036,3
37976,18895,6
37976,18640,4
37976,18164,3
37976,18063,31
37976,17481,6
37976,17108,9
37976,16606,3
37976,14403,20
37976,14345,4
37976,13915,4
37976,13872,19
37976,13496,9
37976,13456,17
37976,13381,14
37976,13026,8
37976,12840,4
37976,12821,3
37976,12591,12
37976,12562,15
37976,12262,4
37976,12236,7
37976,11702,16
16498,156274,13
16498,152815,11
16498,28826,3
16498,28331,7
16498,22445,6
16498,22301,4
16498,21873,8
16498,21713,3
16498,20770,6
16498,20676,4
16498,19817,11
16498,19553,19
16498,18666,11
16498,17811,3
16498,17589,9
16498,16214,20
16498,13496,4
16498,12562,3
16799,27187,7
16799,24763,8
16799,24036,4
16799,19310,7
16799,19303,5
16799,14479,16
16799,14448,6
16799,13587,8
16799,13496,4
16799,13377,3
16799,12562,10
16799,11040,15
16799,10667,3
16799,10510,3
16799,10132,12
21292,171422,3
21292,159065,3
21292,157963,12
21292,102678,3
21292,25235,3
21292,24056,3
21292,22705,14
21292,22660,7
21292,22043,3
21292,21573,3
21292,20677,4
21292,19310,9
21292,18499,3
21292,18247,5
21292,14448,16
21292,14410,3
21292,14295,15
21292,14261,4
21292,13872,10
21292,13587,20
21292,13497,6
21292,13496,8
21292,13381,21
21292,13377,18
21292,13353,10
21292,13220,6
21292,12906,7
21292,12591,3
21292,12236,5
21292,11040,32
21292,10667,3
21292,10132,50
46529,166263,3
46529,157963,9
46529,102678,6
46529,22967,3
46529,22955,4
46529,22705,13
46529,22660,17
46529,21573,3
46529,17822,3
46529,16606,4
46529,15945,3
46529,14639,5
46529,14448,36
46529,14295,9
46529,14261,4
46529,13872,7
46529,13678,3
46529,13587,10
46529,13497,3
46529,13496,5
46529,13381,4
46529,13377,3
46529,13353,4
46529,13028,4
46529,13026,3
46529,12906,5
46529,12591,3
46529,12236,5
46529,11617,5
46529,11040,23
46529,10132,56
21151,156607,8
21151,28719,3
21151,22705,8
21151,20490,4
21151,19589,4
21151,19310,6
21151,18895,17
21151,17108,3
21151,14639,4
21151,14403,16
21151,13915,7
21151,13872,12
21151,13667,6
21151,13552,13
21151,13456,11
21151,13381,3
21151,13220,9
21151,13126,3
21151,13028,6
21151,13026,11
21151,12840,18
21151,12591,3
21151,12562,10
21151,12262,4
21151,12236,7
21151,11040,9
21151,10177,10
21151,10132,19
18106,166261,4
18106,158788,4
18106,153509,10
18106,100541,12
18106,35511,3
18106,28122,10
18106,27966,6
18106,27187,3
18106,23275,4
18106,21573,5
18106,19884,8
18106,18514,4
18106,17943,3
18106,16630,12
18106,16152,10
18106,16025,10
18106,15744,3
18106,15600,4
18106,15307,3
18106,13290,16
18106,12573,4
11739,153286,20
11739,27161,4
11739,25470,13
11739,24356,5
11739,23755,7
11739,23571,4
11739,23563,8
11739,21627,4
11739,21418,3
11739,21251,8
11739,21064,9
11739,20462,3
11739,20149,3
11739,20027,9
11739,18952,10
11739,17508,3
11739,16185,10
11739,14224,3
11739,14029,4
11739,13799,7
11739,13678,6
11739,13435,22
11739,13266,4
11739,13224,4
11739,13028,3
11739,12469,3
11739,12312,18
11739,10755,42
11739,10699,11
11739,10611,18
11739,10170,23
11739,10105,24
16625,167360,6
16625,155062,4
16625,153640,5
16625,28429,3
16625,27485,5
16625,27161,17
16625,25470,3
16625,25219,5
16625,24241,3
16625,21952,3
16625,21830,11
16625,21390,3
16625,20164,4
16625,18680,7
16625,17631,3
16625,17410,5
16625,16247,12
16625,15435,3
16625,15390,5
16625,13799,10
16625,13678,4
16625,13593,11
16625,13435,38
16625,13288,5
16625,13266,10
16625,12337,3
16625,12011,19
16625,10755,47
16625,10611,5
16693,163855,9
16693,159900,5
16693,159288,6
16693,154880,8
16693,152391,3
16693,102942,3
16693,34902,4
16693,30487,3
16693,28627,3
16693,25261,6
16693,25247,3
16693,24649,7
16693,22354,3
16693,22246,3
16693,22078,14
16693,21677,5
16693,20726,6
16693,20691,7
16693,20528,5
16693,20462,7
16693,17855,7
16693,17801,3
16693,17527,3
16693,17058,7
16693,16122,4
16693,16105,3
16693,15697,27
16693,14590,10
16693,14029,3
16693,13612,15
16693,11702,3
16693,11563,11
16693,10823,3
16693,10699,6
17436,40030,4
17436,26710,3
17436,26584,4
17436,26198,10
17436,25992,4
17436,25517,6
17436,23954,6
17436,23265,4
17436,22191,11
17436,20401,5
17436,19851,4
17436,19386,15
17436,19342,13
17436,18573,4
17436,17273,3
17436,17119,16
17436,16263,10
17436,16166,3
17436,15990,9
17436,15102,4
17436,14224,6
17436,14029,57
17436,13435,4
17436,12312,19
17436,12216,4
17436,11702,5
17436,11563,6
17436,10755,4
17436,10451,3
28662,169911,4
28662,159900,5
28662,156686,4
28662,154996,16
28662,103483,3
28662,102708,9
28662,30035,3
28662,29817,5
28662,28909,6
28662,28627,5
28662,28585,3
28662,28551,7
28662,28267,5
28662,27395,3
28662,26304,14
28662,25261,6
28662,25247,4
28662,25076,6
28662,23771,6
28662,23164,3
28662,21686,3
28662,21620,5
28662,20993,10
28662,20528,3
28662,20376,3
28662,19321,3
28662,18200,7
28662,17535,18
28662,17058,5
28662,16783,3
28662,16512,5
28662,16155,3
28662,15697,5
28662,14590,3
28662,14532,3
28662,12228,30
28662,10699,3
12620,163855,9
12620,159205,14
12620,159085,3
12620,100784,6
12620,27702,10
12620,27665,12
12620,27244,5
12620,27203,3
12620,25192,3
12620,22354,3
12620,19915,15
12620,19454,11
12620,16622,5
12620,15449,8
12620,15132,20
12620,14590,32
12620,14026,5
12620,13028,4
12620,12954,12
12620,12312,23
12620,11702,4
12620,10699,18
12620,10668,11
12620,10632,10
12620,10468,10
12751,157726,5
12751,155062,4
12751,100988,6
12751,25470,41
12751,24602,5
12751,24356,3
12751,23755,5
12751,23571,7
12751,23563,10
12751,22191,9
12751,21418,8
12751,21251,3
12751,21208,5
12751,21164,9
12751,21064,3
12751,20149,6
12751,19851,13
12751,19386,3
12751,17273,5
12751,16185,15
12751,14740,7
12751,14224,3
12751,14029,35
12751,13593,7
12751,13497,4
12751,13435,12
12751,13224,3
12751,13206,4
12751,13028,3
12751,12469,12
12751,12312,18
12751,12011,3
12751,11702,4
12751,10755,16
12751,10611,19
12751,10468,3
12751,10170,9
12751,10105,22
12923,174427,3
12923,103483,5
12923,102708,3
12923,30748,6
12923,28267,6
12923,25100,4
12923,24817,6
12923,24702,3
12923,24151,6
12923,24025,3
12923,23894,10
12923,23529,3
12923,22632,5
12923,21892,4
12923,21841,5
12923,21620,3
12923,19321,12
12923,18931,5
12923,18617,7
12923,18384,3
12923,18367,4
12923,17554,4
12923,15979,15
12923,15626,3
12923,15187,4
12923,14308,11
12923,14224,3
12923,13682,5
12923,11702,3
12923,11563,3
12923,10764,20
12966,102942,6
12966,100988,4
12966,27161,5
12966,26374,3
12966,25897,5
12966,25470,17
12966,25012,3
12966,24602,10
12966,22191,5
12966,21418,3
12966,21164,3
12966,20149,5
12966,20131,3
12966,19851,12
12966,17273,3
12966,16622,4
12966,16185,5
12966,15132,9
12966,14029,12
12966,13678,3
12966,13377,3
12966,13288,9
12966,13266,7
12966,12785,3
12966,12312,40
12966,10755,40
12966,10699,13
12966,10668,11
12966,10632,11
12966,10611,15
12966,10468,3
12966,10170,18
12966,10105,30
12982,158944,3
12982,153199,20
12982,27161,3
12982,25897,4
12982,25051,4
12982,22947,4
12982,22641,10
12982,22388,28
12982,22354,12
12982,20462,34
12982,20027,3
12982,18952,4
12982,18816,13
12982,18736,6
12982,15092,5
12982,14729,9
12982,14132,11
12982,13497,4
12982,13266,3
12982,12312,9
12982,10755,7
12982,10699,31
12982,10632,17
12982,10170,17
12982,10105,4
13487,157726,3
13487,155062,9
13487,100988,4
13487,26710,3
13487,26198,3
13487,26091,3
13487,25470,20
13487,25012,6
13487,24856,3
13487,23563,3
13487,23265,6
13487,22191,19
13487,21390,8
13487,21208,3
13487,21164,3
13487,21064,5
13487,20149,4
13487,19851,22
13487,19386,4
13487,19342,9
13487,17273,6
13487,16185,4
13487,14936,6
13487,14740,3
13487,14224,9
13487,14029,33
13487,13799,7
13487,13593,12
13487,13435,20
13487,13288,11
13487,13224,5
13487,12312,15
13487,11702,9
13487,11563,4
13487,10755,20
13487,10611,8
13487,10468,3
13487,10170,3
13958,155062,10
13958,100988,4
13958,26710,6
13958,26198,3
13958,25470,31
13958,25012,5
13958,24602,3
13958,23265,11
13958,22191,4
13958,21929,5
13958,21208,3
13958,19851,15
13958,19386,14
13958,19342,9
13958,18573,3
13958,17273,6
13958,17119,11
13958,16185,7
13958,15850,3
13958,15092,3
13958,14740,3
13958,14132,3
13958,14029,31
13958,14026,9
13958,13799,7
13958,13593,8
13958,13539,3
13958,13435,11
13958,13288,11
13958,13224,8
13958,12785,3
13958,12312,3
13958,12216,5
13958,12011,5
13958,11702,11
13958,11563,4
13958,11111,3
13958,10755,13
13958,10699,6
13958,10170,7
13997,163217,5
13997,157726,9
13997,155062,3
13997,27244,3
13997,26710,7
13997,26374,3
13997,25470,23
13997,25012,3
13997,24602,3
13997,23954,4
13997,23561,3
13997,23265,5
13997,22578,9
13997,22191,11
13997,21208,4
13997,20691,3
13997,19851,9
13997,17516,5
13997,17273,3
13997,16263,6
13997,16185,6
13997,15449,3
13997,15132,13
13997,15102,3
13997,14029,22
13997,13288,18
13997,13266,3
13997,13224,3
13997,12312,35
13997,11702,3
13997,11563,3
13997,10755,36
13997,10699,3
13997,10611,9
13997,10468,6
13997,10170,10
13997,10105,11
14619,159728,3
14619,157443,4
14619,27161,4
14619,22947,3
14619,22641,3
14619,21064,9
14619,20462,4
14619,20027,11
14619,14026,3
14619,13678,5
14619,13377,3
14619,13353,5
14619,12785,8
14619,12312,29
14619,12011,4
14619,10755,23
14710,166827,5
14710,156686,5
14710,102018,7
14710,25100,3
14710,24817,7
14710,24151,8
14710,22632,22
14710,21892,4
14710,21686,20
14710,21504,18
14710,21498,4
14710,20506,9
14710,19321,14
14710,18637,3
14710,18617,5
14710,18477,4
14710,18367,3
14710,18200,6
14710,17392,6
14710,16155,4
14710,15979,5
14710,15696,12
14710,15626,10
14710,15433,14
14710,12228,3
14710,11702,5
14710,11563,12
14710,10764,6
15146,164042,10
15146,159206,7
15146,157193,4
15146,153640,4
15146,45116,10
15146,28393,3
15146,24483,4
15146,22406,18
15146,22328,12
15146,20573,8
15146,20426,7
15146,20133,7
15146,19368,10
15146,19157,10
15146,19116,5
15146,19033,14
15146,18385,3
15146,17704,5
15146,17607,8
15146,16778,7
15146,16349,3
15146,16121,18
15146,15483,7
15146,15125,4
15146,13503,8
15146,13148,7
15146,11593,3
15224,174427,7
15224,169911,5
15224,164112,6
15224,103483,3
15224,102708,3
15224,102707,3
15224,102624,5
15224,30232,5
15224,28909,3
15224,28585,4
15224,28267,4
15224,25261,5
15224,20993,5
15224,20726,5
15224,18200,3
15224,17855,5
15224,17801,3
15224,17535,18
15224,17392,4
15224,17058,5
15224,16783,3
15224,16587,4
15224,16155,19
15224,16105,5
15224,15979,3
15224,15697,16
15224,14590,3
15224,14308,4
15224,14224,3
15224,13986,4
15224,13612,4
15224,13538,8
15224,12452,3
15224,11702,3
15224,11563,3
15224,11485,6
15224,10823,4
15377,163855,5
15377,159205,18
15377,27665,3
15377,26584,4
15377,26414,8
15377,25192,3
15377,19915,7
15377,17127,3
15377,15697,4
15377,15449,6
15377,15132,9
15377,14590,35
15377,12954,7
15377,12312,11
15377,11702,7
15377,11563,6
15377,10668,8
15377,10468,4
15377,10294,3
15876,102018,8
15876,29789,6
15876,29431,3
15876,29350,8
15876,28267,10
15876,27575,3
15876,27395,8
15876,26358,3
15876,24817,3
15876,24702,5
15876,24151,7
15876,24025,4
15876,23894,5
15876,23767,3
15876,22632,14
15876,21892,5
15876,21841,9
15876,21686,20
15876,21504,9
15876,20376,4
15876,19321,6
15876,18617,4
15876,18384,7
15876,18367,3
15876,18200,3
15876,17554,3
15876,17392,8
15876,15751,3
15876,15696,6
15876,15626,3
15876,15433,5
15876,15187,6
15876,14308,8
15876,12228,4
15876,11702,8
15876,11563,13
15876,11485,6
15876,10823,3
15876,10764,12
16095,158944,7
16095,153199,15
16095,152857,5
16095,100784,8
16095,27161,9
16095,26842,6
16095,25051,22
16095,24356,12
16095,23571,4
16095,23027,3
16095,22947,12
16095,22388,9
16095,21064,6
16095,20462,8
16095,18816,9
16095,17516,3
16095,17127,12
16095,16139,13
16095,15656,3
16095,14732,5
16095,14729,18
16095,14026,3
16095,13799,11
16095,13678,14
16095,13266,20
16095,13206,5
16095,12785,19
16095,12312,12
16095,12011,10
16095,11344,3
16095,10755,32
16095,10170,18
16095,10105,3
16233,164554,3
16233,164112,3
16233,159900,7
16233,159288,9
16233,154886,8
16233,154207,7
16233,152682,5
16233,36418,3
16233,29564,4
16233,28585,4
16233,28267,3
16233,28235,3
16233,27950,9
16233,26781,6
16233,25261,10
16233,25247,3
16233,24649,3
16233,24328,3
16233,22354,9
16233,21677,6
16233,21131,5
16233,20993,7
16233,20726,4
16233,20528,8
16233,20170,3
16233,17855,6
16233,17801,3
16233,17058,3
16233,15697,26
16233,14590,19
16233,13756,15
16233,13612,26
16233,13339,4
16233,11702,3
16233,11563,4
16377,159085,5
16377,158944,3
16377,23027,6
16377,22947,4
16377,22618,3
16377,22388,4
16377,20462,11
16377,20131,10
16377,18816,6
16377,14732,5
16377,14590,4
16377,14132,3
16377,13678,5
16377,13497,6
16377,12954,3
16377,12312,11
16377,10755,6
16689,157517,3
16689,154996,11
16689,152391,5
16689,103483,6
16689,36128,5
16689,29817,9
16689,29789,6
16689,28684,3
16689,28267,9
16689,27395,6
16689,27381,3
16689,26304,16
16689,25588,10
16689,25585,4
16689,25100,4
16689,24895,6
16689,24151,12
16689,23894,3
16689,23164,4
16689,21686,4
16689,21620,6
16689,21504,7
16689,20993,4
16689,20376,3
16689,20170,19
16689,19454,6
16689,18617,4
16689,18200,6
16689,17058,4
16689,16694,3
16689,16610,4
16689,16512,8
16689,16105,8
16689,15411,3
16689,14029,3
16689,13146,8
16689,12935,3
16689,12452,3
16689,12228,48
16689,12092,10
16689,11563,3
16689,10823,4
16689,10764,5
16689,10699,3
16766,167360,11
16766,153640,4
16766,40030,11
16766,37455,18
16766,29419,3
16766,27485,16
16766,27161,19
16766,25768,6
16766,25470,3
16766,25379,4
16766,25051,3
16766,23571,4
16766,23286,3
16766,22532,21
16766,22191,3
16766,21830,4
16766,21498,4
16766,20462,8
16766,20164,4
16766,20149,5
16766,19606,9
16766,18680,38
16766,18435,4
16766,18211,9
16766,17516,4
16766,16247,3
16766,15751,5
16766,15435,15
16766,15390,4
16766,15125,3
16766,14590,3
16766,14029,4
16766,13799,5
16766,13593,10
16766,13435,18
16766,13288,17
16766,13266,25
16766,13206,19
16766,13028,3
16766,12954,3
16766,12011,10
16766,10755,83
16766,10611,29
18185,163855,3
18185,163217,3
18185,153199,6
18185,152857,5
